edge_tail,edge_head,length,capacity,speed
6939,7248,0.162195,2550,0
6940,6939,0.199989,4250,0
6940,7233,0.216919,4250,0
6940,7234,0.235645,99999,0
6940,7247,0.233315,99999,0
6941,6913,0.282645,961,0
6941,6914,0.555207,961,0
6942,6912,1.761673,4250,0
6942,6976,3.210195,4250,0
6942,7230,1.139276,99999,0
6943,6939,0.351029,4250,0
6943,7241,0.319025,99999,0
6943,7242,0.576096,4250,0
6943,7251,0.184617,99999,0
6944,6945,1.336047,2550,0
6945,6944,1.336047,2550,0
6945,6983,1.990798,2550,0
6945,7267,0.438622,99999,0
6946,6939,0.23361,2550,0
6946,6963,0.23049,2550,0
6946,7234,0.22908,99999,0
6946,7241,0.336942,99999,0
6947,6948,0.717392,9350,0
6947,6949,0.590536,2401,0
6947,6951,0.862622,9350,0
6947,7236,1.472557,2550,0
6948,6947,0.717392,9350,0
6948,7238,0.651197,9350,0
6948,7255,0.312961,99999,0
6949,6947,0.590536,2401,0
6949,7256,0.50364,99999,0
6949,7257,0.832202,2401,0
6950,6951,1.781036,9350,0
6951,6947,0.862622,9350,0
6951,6950,1.781036,9350,0
6951,7256,0.354864,99999,0
6951,7258,1.484229,99999,0
6952,6905,2.553053,961,0
6952,7224,1.182169,99999,0
6952,7225,1.168927,961,0
6953,6889,2.625924,961,0
6953,6954,2.273235,961,0
6953,7279,1.322164,99999,0
6954,6855,1.162489,961,0
6954,6953,2.273235,961,0
6954,7198,2.199258,99999,0
6955,6907,0.827054,4250,0
6955,6956,2.47635,4250,0
6955,7273,0.470292,99999,0
6956,6912,1.961505,4250,0
6956,6955,2.47635,4250,0
6956,7272,1.408009,99999,0
6956,7337,1.609879,99999,0
6957,6903,1.383925,961,0
6957,6958,1.02397,961,0
6958,6957,1.02397,961,0
6958,7275,0.169992,961,0
6958,7282,0.935838,99999,0
6959,6786,2.338556,4250,0
6959,7045,0.683588,4250,0
6959,7046,0.848046,961,0
6960,6961,1.153921,1700,0
6960,7372,0.977905,1700,0
6961,6960,1.153921,1700,0
6961,7260,0.423096,1700,0
6961,7262,0.856182,961,0
6962,6963,2.24178,961,0
6962,7217,0.500221,961,0
6962,7229,2.950393,99999,0
6963,6946,0.23049,2550,0
6963,6962,2.24178,961,0
6963,6981,0.496569,2550,0
6964,6965,0.876789,961,0
6964,7003,1.684911,961,0
6965,6964,0.876789,961,0
6965,6967,0.583477,961,0
6965,6992,0.304936,99999,0
6965,7001,0.596355,99999,0
6966,6251,0.84248,2125,0
6966,6484,0.839856,961,0
6966,6908,1.420935,2125,0
6966,6969,1.537259,961,0
6967,6965,0.583477,961,0
6967,6968,0.074245,961,0
6967,6990,0.099361,961,0
6968,6967,0.074245,961,0
6968,6994,0.359217,961,0
6968,7024,0.509895,961,0
6969,6966,1.537259,961,0
6969,6970,1.774133,961,0
6969,7002,1.409888,99999,0
6970,6969,1.774133,961,0
6970,6971,0.349531,961,0
6971,6970,0.349531,961,0
6971,6989,0.111233,961,0
6971,6992,0.224211,99999,0
6972,6825,0.838446,1441,0
6972,6973,0.305885,1441,0
6972,6974,0.429295,1441,0
6973,6972,0.305885,1441,0
6973,7152,0.195344,1441,0
6973,7165,0.22488,99999,0
6974,6972,0.429295,1441,0
6974,7146,0.419137,1441,0
6974,7165,0.139425,99999,0
6975,6809,1.628871,961,0
6975,7100,1.723017,961,0
6975,7111,3.596463,961,0
6976,6910,1.097398,4250,0
6976,6942,3.210195,4250,0
6976,7243,0.445594,961,0
6977,6917,0.558979,961,0
6977,6924,1.917282,961,0
6977,6980,1.796073,961,0
6978,6921,1.099692,961,0
6978,6979,0.994182,961,0
6978,6980,0.989938,961,0
6978,7338,0.646908,99999,0
6979,1122,0.933975,961,0
6979,6978,0.994182,961,0
6979,7339,1.704846,99999,0
6980,6977,1.796073,961,0
6980,6978,0.989938,961,0
6980,7340,1.237163,99999,0
6981,6963,0.496569,2550,0
6981,7235,0.831684,2550,0
6981,7241,0.582392,99999,0
6982,6908,0.777412,99999,0
6983,6945,1.990798,2550,0
6983,6984,0.081314,2550,0
6983,6986,0.116157,1700,0
6983,7253,0.441688,99999,0
6984,6983,0.081314,2550,0
6984,7246,0.106052,2550,0
6984,7250,0.589444,1700,0
6985,6986,0.108377,1700,0
6985,7245,0.355671,1700,0
6985,7247,0.188973,99999,0
6985,7265,1.14155,1700,0
6986,6983,0.116157,1700,0
6986,6985,0.108377,1700,0
6986,7266,0.528882,99999,0
6987,113,0.358455,99999,0
6988,6909,0.4795,99999,0
6988,6989,0.281398,99999,0
6988,6991,0.364546,99999,0
6989,6971,0.111233,961,0
6989,6988,0.281398,99999,0
6989,6990,0.425645,961,0
6990,6967,0.099361,961,0
6990,6989,0.425645,961,0
6990,6992,0.300237,99999,0
6990,6993,0.487331,99999,0
6991,6988,0.364546,99999,0
6991,6993,0.279776,99999,0
6992,6965,0.304936,99999,0
6992,6971,0.224211,99999,0
6992,6990,0.300237,99999,0
6993,6752,0.325774,99999,0
6993,6990,0.487331,99999,0
6993,6991,0.279776,99999,0
6993,6994,0.355792,99999,0
6994,6758,0.372436,961,0
6994,6968,0.359217,961,0
6994,6993,0.355792,99999,0
6994,6995,0.219961,99999,0
6995,6759,0.290408,99999,0
6995,6994,0.219961,99999,0
6996,6759,0.291965,4250,0
6996,6997,0.239215,4250,0
6996,7026,0.301263,961,0
6997,6760,0.22043,4250,0
6997,6996,0.239215,4250,0
6997,6998,0.15115,99999,0
6997,7071,0.276911,99999,0
6998,6997,0.15115,99999,0
6998,7026,0.096497,99999,0
6999,6761,0.496285,99999,0
6999,7000,0.416149,99999,0
6999,7024,0.275808,99999,0
7000,6999,0.416149,99999,0
7001,6965,0.596355,99999,0
7001,7025,0.375337,99999,0
7002,6251,3.264452,99999,0
7002,6756,1.25592,99999,0
7002,6969,1.409888,99999,0
7002,7022,1.016114,99999,0
7003,6756,0.476908,961,0
7003,6964,1.684911,961,0
7003,7004,1.429643,99999,0
7004,6757,1.793754,99999,0
7004,7003,1.429643,99999,0
7004,7006,1.800493,99999,0
7005,6757,2.870564,961,0
7005,6764,2.998852,4250,0
7005,7006,1.114856,4250,0
7006,7004,1.800493,99999,0
7006,7005,1.114856,4250,0
7006,7023,1.884145,4250,0
7006,7083,1.18045,99999,0
7007,6757,3.716033,99999,0
7007,6763,2.264279,99999,0
7008,6769,2.693693,99999,0
7008,6771,3.382674,99999,0
7009,6769,0.353505,99999,0
7009,6774,0.307977,99999,0
7010,6773,2.607473,99999,0
7010,6776,2.791518,99999,0
7010,6778,1.457681,99999,0
7011,6778,2.205457,99999,0
7011,6784,3.050377,99999,0
7011,7016,3.100015,99999,0
7011,7021,2.440518,99999,0
7012,6784,1.428453,4250,0
7012,7015,3.485614,4250,0
7012,7016,3.76106,961,0
7012,7031,3.889679,99999,0
7013,6776,3.869971,99999,0
7013,6815,3.674404,99999,0
7013,6817,1.417239,99999,0
7014,6777,2.647353,961,0
7014,6817,1.070512,961,0
7014,7144,3.710126,99999,0
7015,6785,0.546552,4250,0
7015,7012,3.485614,4250,0
7015,7032,2.941818,961,0
7016,7011,3.100015,99999,0
7016,7012,3.76106,961,0
7016,7019,2.111501,961,0
7017,7018,1.388048,4250,0
7017,7020,1.108151,961,0
7017,7140,1.142038,4250,0
7018,7017,1.388048,4250,0
7018,7038,1.395001,4250,0
7018,7136,1.500055,99999,0
7019,7016,2.111501,961,0
7019,7020,3.19084,961,0
7019,7021,2.885415,961,0
7019,7037,2.663434,99999,0
7020,7017,1.108151,961,0
7020,7019,3.19084,961,0
7020,7143,1.175876,99999,0
7021,6777,4.501601,961,0
7021,7011,2.440518,99999,0
7021,7019,2.885415,961,0
7021,7144,2.748069,99999,0
7022,6722,3.404546,961,0
7022,6754,4.59857,961,0
7022,7002,1.016114,99999,0
7023,6762,0.114594,4250,0
7023,7006,1.884145,4250,0
7023,7025,1.255724,961,0
7024,6968,0.509895,961,0
7024,6999,0.275808,99999,0
7024,7025,0.374813,961,0
7025,7001,0.375337,99999,0
7025,7023,1.255724,961,0
7025,7024,0.374813,961,0
7026,6996,0.301263,961,0
7026,6998,0.096497,99999,0
7026,7027,0.368315,961,0
7027,7026,0.368315,961,0
7028,6765,1.627568,961,0
7028,7029,1.819299,961,0
7028,7030,1.648845,961,0
7028,7033,2.42759,99999,0
7029,6766,1.140864,961,0
7029,7028,1.819299,961,0
7029,7035,1.886589,99999,0
7030,7028,1.648845,961,0
7030,7032,2.031154,961,0
7030,7035,1.755969,99999,0
7031,6765,3.210687,99999,0
7031,6771,2.493426,99999,0
7031,7012,3.889679,99999,0
7031,7032,1.76626,99999,0
7032,7015,2.941818,961,0
7032,7030,2.031154,961,0
7032,7031,1.76626,99999,0
7033,6764,2.901061,99999,0
7033,6767,2.408618,99999,0
7033,7028,2.42759,99999,0
7034,6767,3.954182,961,0
7034,7075,2.848177,961,0
7034,7083,1.270991,99999,0
7034,7085,1.106528,99999,0
7035,6788,1.469911,99999,0
7035,7029,1.886589,99999,0
7035,7030,1.755969,99999,0
7036,6780,0.859273,961,0
7036,6788,2.591944,961,0
7036,7042,1.69929,99999,0
7036,7043,0.438219,99999,0
7037,6786,1.900391,99999,0
7037,7019,2.663434,99999,0
7037,7038,2.562137,99999,0
7038,7018,1.395001,4250,0
7038,7037,2.562137,99999,0
7038,7039,1.384661,4250,0
7039,6821,0.73909,4250,0
7039,7038,1.384661,4250,0
7040,6786,1.510866,99999,0
7040,6788,1.268768,99999,0
7041,6779,0.675823,961,0
7041,6780,2.409559,961,0
7041,7098,1.257355,99999,0
7042,6779,1.106244,99999,0
7042,7036,1.69929,99999,0
7043,6781,0.919237,99999,0
7043,7036,0.438219,99999,0
7044,6781,0.662585,961,0
7044,7048,1.299345,961,0
7044,7064,0.270856,961,0
7045,6787,0.514711,4250,0
7045,6959,0.683588,4250,0
7045,7049,0.385167,99999,0
7046,6959,0.848046,961,0
7046,7047,0.865779,99999,0
7047,7046,0.865779,99999,0
7047,7048,0.708334,99999,0
7048,6782,0.674016,961,0
7048,7044,1.299345,961,0
7048,7047,0.708334,99999,0
7048,7063,0.822132,99999,0
7049,7045,0.385167,99999,0
7050,6787,0.224106,99999,0
7050,6822,0.179023,99999,0
7051,6783,0.244136,2401,0
7051,6822,0.67135,4250,0
7051,7054,0.161472,4250,0
7052,6782,0.164986,2401,0
7052,7053,0.18716,99999,0
7052,7055,0.375283,2401,0
7053,6783,0.167051,99999,0
7053,7052,0.18716,99999,0
7054,6799,0.36978,4250,0
7054,7051,0.161472,4250,0
7055,7052,0.375283,2401,0
7055,7056,0.174565,99999,0
7055,7057,0.241462,2401,0
7055,7061,0.35631,99999,0
7056,6799,0.193246,99999,0
7056,7055,0.174565,99999,0
7057,6798,0.394223,2401,0
7057,7055,0.241462,2401,0
7057,7058,0.34208,961,0
7058,7057,0.34208,961,0
7058,7060,0.366472,961,0
7058,7061,0.211877,99999,0
7058,7065,0.395055,99999,0
7059,6798,0.137935,99999,0
7060,7058,0.366472,961,0
7060,7062,0.673867,961,0
7060,7063,0.387759,99999,0
7061,7055,0.35631,99999,0
7061,7058,0.211877,99999,0
7062,7060,0.673867,961,0
7062,7063,0.326088,99999,0
7062,7064,3.698675,961,0
7063,7048,0.822132,99999,0
7063,7060,0.387759,99999,0
7063,7062,0.326088,99999,0
7063,7064,0.764397,99999,0
7064,7044,0.270856,961,0
7064,7062,3.698675,961,0
7064,7063,0.764397,99999,0
7065,7058,0.395055,99999,0
7066,126,0.350147,99999,0
7067,7068,1.212203,961,0
7068,6758,1.147357,961,0
7068,7067,1.212203,961,0
7068,7069,0.34584,99999,0
7069,7068,0.34584,99999,0
7070,6759,0.511999,99999,0
7071,6997,0.276911,99999,0
7071,7072,0.268469,99999,0
7072,6760,0.350338,961,0
7072,7071,0.268469,99999,0
7072,7073,0.186175,961,0
7073,7072,0.186175,961,0
7073,7074,0.259517,99999,0
7073,7078,1.158383,961,0
7074,7073,0.259517,99999,0
7074,7075,0.353038,99999,0
7075,6761,0.411968,961,0
7075,7034,2.848177,961,0
7075,7074,0.353038,99999,0
7075,7076,0.350898,99999,0
7076,6762,0.331358,99999,0
7076,7075,0.350898,99999,0
7077,5802,1.743338,99999,0
7077,7078,2.041137,99999,0
7077,7079,3.784733,99999,0
7078,7073,1.158383,961,0
7078,7077,2.041137,99999,0
7078,7081,0.757245,961,0
7079,6791,2.056182,961,0
7079,7077,3.784733,99999,0
7079,7080,3.368913,961,0
7079,7087,2.119835,99999,0
7080,7079,3.368913,961,0
7080,7081,0.842599,961,0
7080,7086,1.63254,961,0
7081,7078,0.757245,961,0
7081,7080,0.842599,961,0
7081,7085,1.989646,99999,0
7082,6767,0.428101,961,0
7082,7088,1.820045,961,0
7082,7098,2.982875,99999,0
7083,7006,1.18045,99999,0
7083,7034,1.270991,99999,0
7083,7084,2.018469,99999,0
7084,7083,2.018469,99999,0
7085,7034,1.106528,99999,0
7085,7081,1.989646,99999,0
7085,7086,0.807089,99999,0
7086,7080,1.63254,961,0
7086,7085,0.807089,99999,0
7086,7088,2.921811,961,0
7087,7079,2.119835,99999,0
7087,7088,2.264351,99999,0
7088,7082,1.820045,961,0
7088,7086,2.921811,961,0
7088,7087,2.264351,99999,0
7089,6789,1.535496,99999,0
7089,6791,1.605633,99999,0
7090,6789,0.746921,961,0
7090,6790,0.779555,961,0
7090,7091,1.284194,99999,0
7091,7090,1.284194,99999,0
7092,6791,1.719764,99999,0
7092,6792,0.961461,99999,0
7093,4296,1.519434,99999,0
7094,6794,1.237286,961,0
7094,7095,1.659289,961,0
7094,7096,1.500413,99999,0
7095,6795,0.260188,961,0
7095,7094,1.659289,961,0
7096,4964,1.271537,99999,0
7096,7094,1.500413,99999,0
7097,6794,1.402203,99999,0
7098,7041,1.257355,99999,0
7098,7082,2.982875,99999,0
7099,4296,1.892682,99999,0
7099,7100,1.24015,99999,0
7100,6975,1.723017,961,0
7100,7099,1.24015,99999,0
7100,7101,1.986614,961,0
7101,839,0.482664,961,0
7101,7100,1.986614,961,0
7101,7112,1.181456,99999,0
7102,6800,1.594114,99999,0
7102,6810,1.136819,99999,0
7102,6812,1.978638,99999,0
7103,6839,1.37408,961,0
7103,7104,1.160777,961,0
7103,7107,2.25658,961,0
7104,7103,1.160777,961,0
7104,7115,0.565544,961,0
7104,7116,1.424341,961,0
7105,7106,2.377135,961,0
7105,7109,1.32508,961,0
7105,7110,2.463091,961,0
7106,6837,3.297132,961,0
7106,7105,2.377135,961,0
7106,7118,1.18174,99999,0
7106,7130,1.030895,99999,0
7107,7103,2.25658,961,0
7107,7110,1.037654,961,0
7107,7118,1.362776,99999,0
7108,6811,1.174194,99999,0
7108,6839,3.523381,99999,0
7108,7109,3.190099,99999,0
7108,7110,1.273422,99999,0
7109,7105,1.32508,961,0
7109,7108,3.190099,99999,0
7109,7379,1.022851,961,0
7110,7105,2.463091,961,0
7110,7107,1.037654,961,0
7110,7108,1.273422,99999,0
7111,2229,4.902195,961,0
7111,6975,3.596463,961,0
7111,7112,1.065464,99999,0
7111,7113,0.896705,99999,0
7112,7101,1.181456,99999,0
7112,7111,1.065464,99999,0
7113,6805,2.278062,99999,0
7113,6807,1.093613,99999,0
7113,7111,0.896705,99999,0
7114,6842,1.645266,961,0
7114,6843,1.488695,961,0
7114,7116,3.134398,961,0
7114,7185,1.212692,99999,0
7115,6837,2.460664,961,0
7115,7104,0.565544,961,0
7115,7118,2.191086,99999,0
7115,7119,2.141764,99999,0
7116,7104,1.424341,961,0
7116,7114,3.134398,961,0
7116,7117,2.956028,99999,0
7116,7119,1.4296,99999,0
7117,6839,1.946091,99999,0
7117,6844,2.356308,99999,0
7117,7116,2.956028,99999,0
7118,7106,1.18174,99999,0
7118,7107,1.362776,99999,0
7118,7115,2.191086,99999,0
7119,6840,1.73232,99999,0
7119,6842,2.18299,99999,0
7119,7115,2.141764,99999,0
7119,7116,1.4296,99999,0
7120,6808,0.34779,99999,0
7121,6797,0.478177,99999,0
7122,6799,0.898818,99999,0
7123,6822,1.184724,99999,0
7124,6829,2.205732,961,0
7124,7128,2.391418,961,0
7124,7129,2.693806,961,0
7125,6829,1.773401,99999,0
7126,6838,1.897229,961,0
7126,7127,1.015917,961,0
7126,7129,6.200117,961,0
7126,7184,2.91868,99999,0
7127,7126,1.015917,961,0
7127,7131,3.762827,99999,0
7127,7132,2.37215,961,0
7128,6796,0.247937,961,0
7128,7124,2.391418,961,0
7129,7124,2.693806,961,0
7129,7126,6.200117,961,0
7129,7130,1.302408,99999,0
7129,7131,2.466436,99999,0
7130,6795,5.180497,99999,0
7130,6838,4.505818,99999,0
7130,7106,1.030895,99999,0
7130,7129,1.302408,99999,0
7131,6829,2.342052,99999,0
7131,7127,3.762827,99999,0
7131,7129,2.466436,99999,0
7132,6835,1.87666,961,0
7132,7127,2.37215,961,0
7132,7133,2.520834,99999,0
7132,7183,3.352432,99999,0
7133,6836,1.077262,99999,0
7133,7132,2.520834,99999,0
7134,6828,1.579059,961,0
7134,7135,0.950803,99999,0
7134,7137,1.622417,961,0
7135,7134,0.950803,99999,0
7136,7018,1.500055,99999,0
7137,7134,1.622417,961,0
7137,7138,2.431505,99999,0
7137,7142,4.135813,961,0
7138,6834,2.485555,99999,0
7138,6836,3.409919,99999,0
7138,7137,2.431505,99999,0
7139,6834,2.90464,961,0
7139,7178,0.668563,961,0
7139,7179,4.880732,961,0
7140,6820,1.085961,4250,0
7140,7017,1.142038,4250,0
7140,7143,0.952413,99999,0
7141,6820,0.923621,99999,0
7141,7142,0.822633,99999,0
7142,6827,1.811093,961,0
7142,7137,4.135813,961,0
7142,7141,0.822633,99999,0
7143,7020,1.175876,99999,0
7143,7140,0.952413,99999,0
7144,6818,3.301883,99999,0
7144,7014,3.710126,99999,0
7144,7021,2.748069,99999,0
7145,6815,1.460929,99999,0
7145,6818,1.378946,99999,0
7146,6974,0.419137,1441,0
7146,7147,0.226637,1441,0
7146,7148,1.467289,99999,0
7146,7154,0.284919,961,0
7147,7146,0.226637,1441,0
7147,7157,0.450345,1441,0
7147,7162,0.378448,961,0
7148,7146,1.467289,99999,0
7149,6826,0.261665,1441,0
7149,7150,0.120253,99999,0
7149,7155,0.380031,1441,0
7149,7168,0.310849,99999,0
7150,7149,0.120253,99999,0
7150,7151,1.17907,99999,0
7150,7159,0.224613,99999,0
7151,6819,0.795348,1441,0
7151,7150,1.17907,99999,0
7151,7157,1.293305,1441,0
7152,6973,0.195344,1441,0
7152,7153,0.996977,1441,0
7152,7154,0.208936,961,0
7153,7152,0.996977,1441,0
7153,7155,0.259324,1441,0
7153,7164,0.1311,99999,0
7153,7172,0.274675,99999,0
7154,7146,0.284919,961,0
7154,7152,0.208936,961,0
7154,7165,0.156976,99999,0
7155,7149,0.380031,1441,0
7155,7153,0.259324,1441,0
7155,7156,0.12097,961,0
7155,7167,0.507588,961,0
7156,7155,0.12097,961,0
7156,7158,0.118241,961,0
7156,7164,0.271257,99999,0
7157,7147,0.450345,1441,0
7157,7151,1.293305,1441,0
7157,7161,0.4302,961,0
7158,7156,0.118241,961,0
7158,7159,0.181111,961,0
7158,7160,0.540638,961,0
7159,7150,0.224613,99999,0
7159,7158,0.181111,961,0
7159,7161,0.767071,961,0
7159,7163,0.380364,99999,0
7160,7158,0.540638,961,0
7160,7162,0.375486,961,0
7160,7164,0.093006,99999,0
7161,7157,0.4302,961,0
7161,7159,0.767071,961,0
7161,7163,0.115309,99999,0
7162,7147,0.378448,961,0
7162,7160,0.375486,961,0
7162,7163,0.391178,99999,0
7163,7159,0.380364,99999,0
7163,7161,0.115309,99999,0
7163,7162,0.391178,99999,0
7164,7153,0.1311,99999,0
7164,7156,0.271257,99999,0
7164,7160,0.093006,99999,0
7165,6973,0.22488,99999,0
7165,6974,0.139425,99999,0
7165,7154,0.156976,99999,0
7166,6832,0.984307,1441,0
7166,7171,0.123234,961,0
7166,7176,2.414967,1441,0
7167,7155,0.507588,961,0
7167,7168,0.284114,99999,0
7167,7170,1.631321,961,0
7167,7172,0.367266,99999,0
7168,7149,0.310849,99999,0
7168,7167,0.284114,99999,0
7168,7169,0.267321,99999,0
7168,7171,1.407185,99999,0
7169,6826,0.371445,1441,0
7169,6833,0.3264,1441,0
7169,7168,0.267321,99999,0
7170,7167,1.631321,961,0
7170,7171,0.195053,961,0
7170,7175,1.682859,99999,0
7171,7166,0.123234,961,0
7171,7168,1.407185,99999,0
7171,7170,0.195053,961,0
7172,7153,0.274675,99999,0
7172,7167,0.367266,99999,0
7173,6827,0.42444,99999,0
7174,6833,0.260084,99999,0
7175,6825,2.746591,99999,0
7175,7170,1.682859,99999,0
7175,7176,1.663,99999,0
7176,6831,2.128075,1441,0
7176,7166,2.414967,1441,0
7176,7175,1.663,99999,0
7177,6874,1.121022,961,0
7177,6876,1.50974,961,0
7177,7181,3.527336,99999,0
7177,7182,0.568464,99999,0
7178,6835,0.706454,961,0
7178,7139,0.668563,961,0
7178,7181,4.523492,99999,0
7179,6876,4.890745,961,0
7179,7139,4.880732,961,0
7179,7180,3.11339,99999,0
7179,7181,2.553226,99999,0
7180,6831,3.3096,99999,0
7180,6834,3.070787,99999,0
7180,7179,3.11339,99999,0
7181,6873,2.075322,99999,0
7181,7177,3.527336,99999,0
7181,7178,4.523492,99999,0
7181,7179,2.553226,99999,0
7182,7177,0.568464,99999,0
7183,6873,1.697058,99999,0
7183,7132,3.352432,99999,0
7184,6841,1.862979,99999,0
7184,6866,3.319462,99999,0
7184,7126,2.91868,99999,0
7185,6852,1.875183,99999,0
7185,6859,2.344775,99999,0
7185,7114,1.212692,99999,0
7186,6844,1.798998,99999,0
7186,6852,3.724345,99999,0
7187,6805,1.586424,99999,0
7187,6851,1.448797,99999,0
7188,6847,1.658808,961,0
7188,6875,0.15623,961,0
7188,7210,0.905428,99999,0
7189,2192,1.3365,99999,0
7190,2192,1.074,961,0
7190,6891,1.420364,961,0
7190,7191,1.642141,99999,0
7191,6858,1.60477,99999,0
7191,7190,1.642141,99999,0
7191,7192,2.349508,99999,0
7192,6890,1.117979,961,0
7192,7191,2.349508,99999,0
7192,7199,1.149545,961,0
7193,2116,2.674032,99999,0
7193,6893,2.116341,99999,0
7193,7195,1.99469,99999,0
7194,6893,4.366572,961,0
7194,7312,0.692236,99999,0
7194,7313,0.448856,961,0
7195,6883,2.560501,4250,0
7195,6884,2.219052,4250,0
7195,7193,1.99469,99999,0
7196,6883,1.698242,99999,0
7196,6891,1.743721,99999,0
7196,7197,1.932829,99999,0
7197,6890,2.05009,961,0
7197,6892,2.057852,961,0
7197,7196,1.932829,99999,0
7197,7198,1.932548,99999,0
7198,6954,2.199258,99999,0
7198,7197,1.932548,99999,0
7198,7199,3.782828,99999,0
7199,6856,1.139169,961,0
7199,7192,1.149545,961,0
7199,7198,3.782828,99999,0
7200,6856,0.927317,99999,0
7200,7201,0.841827,99999,0
7201,6854,0.513894,961,0
7201,7200,0.841827,99999,0
7201,7202,1.089929,961,0
7202,6855,1.646754,961,0
7202,7201,1.089929,961,0
7202,7204,1.846296,99999,0
7203,6854,0.557866,99999,0
7204,6863,1.672823,99999,0
7204,6865,1.795549,99999,0
7204,7202,1.846296,99999,0
7205,6864,1.541765,99999,0
7205,7206,3.609769,99999,0
7205,7208,2.082119,99999,0
7206,6871,1.109308,961,0
7206,7205,3.609769,99999,0
7206,7207,1.446952,961,0
7207,6879,2.788915,961,0
7207,7206,1.446952,961,0
7207,7268,1.785478,961,0
7208,6868,1.43214,961,0
7208,6879,2.168484,961,0
7208,7205,2.082119,99999,0
7209,6868,3.36214,99999,0
7209,6877,1.606937,99999,0
7210,6848,0.889923,99999,0
7210,7188,0.905428,99999,0
7211,6878,2.296745,961,0
7211,6882,1.870297,961,0
7211,7213,3.445418,99999,0
7211,7223,1.137971,99999,0
7212,6882,3.108941,961,0
7212,7214,2.607045,961,0
7212,7220,2.292668,99999,0
7213,6877,2.509772,99999,0
7213,6898,3.578275,99999,0
7213,7211,3.445418,99999,0
7213,7214,1.882317,99999,0
7214,6846,3.649579,961,0
7214,7212,2.607045,961,0
7214,7213,1.882317,99999,0
7215,6881,4.739114,961,0
7215,7221,1.544554,961,0
7215,7224,1.3905,99999,0
7216,7217,1.558945,961,0
7216,7225,1.318505,961,0
7216,7226,0.943784,961,0
7217,6962,0.500221,961,0
7217,7216,1.558945,961,0
7217,7258,2.042313,99999,0
7218,7219,2.834439,961,0
7218,7221,2.901544,961,0
7219,7218,2.834439,961,0
7219,7226,0.401628,961,0
7219,7258,2.119534,99999,0
7220,7212,2.292668,99999,0
7220,7221,2.27816,99999,0
7221,7215,1.544554,961,0
7221,7218,2.901544,961,0
7221,7220,2.27816,99999,0
7222,6880,0.258324,961,0
7222,6881,1.710983,961,0
7222,7223,0.775168,99999,0
7223,7211,1.137971,99999,0
7223,7222,0.775168,99999,0
7224,6904,2.341325,99999,0
7224,6952,1.182169,99999,0
7224,7215,1.3905,99999,0
7224,7226,2.944242,99999,0
7225,6952,1.168927,961,0
7225,7216,1.318505,961,0
7225,7229,1.563376,99999,0
7226,7216,0.943784,961,0
7226,7219,0.401628,961,0
7226,7224,2.944242,99999,0
7227,6911,1.517021,961,0
7227,7228,1.738418,961,0
7227,7229,1.397158,99999,0
7228,6905,2.037476,961,0
7228,7227,1.738418,961,0
7228,7230,1.94289,99999,0
7229,6962,2.950393,99999,0
7229,7225,1.563376,99999,0
7229,7227,1.397158,99999,0
7230,6942,1.139276,99999,0
7230,7228,1.94289,99999,0
7231,6910,0.390698,4250,0
7231,7232,0.342582,99999,0
7231,7233,0.386175,4250,0
7231,7244,0.64897,99999,0
7232,6911,0.618508,99999,0
7232,7231,0.342582,99999,0
7233,6940,0.216919,4250,0
7233,7231,0.386175,4250,0
7233,7245,0.224843,1700,0
7234,6940,0.235645,99999,0
7234,6946,0.22908,99999,0
7235,6981,0.831684,2550,0
7235,7236,0.602,2550,0
7235,7237,0.176006,99999,0
7236,6947,1.472557,2550,0
7236,7235,0.602,2550,0
7236,7240,0.51415,99999,0
7237,7235,0.176006,99999,0
7238,6948,0.651197,9350,0
7238,7239,1.313402,9350,0
7238,7240,0.545802,99999,0
7239,7238,1.313402,9350,0
7240,7236,0.51415,99999,0
7240,7238,0.545802,99999,0
7241,6943,0.319025,99999,0
